state,expt city,subject,own,meta,confidence,actual
North_Dakota,Fargo,666,0,0.5,1,0
North_Dakota,Fargo,a,1,0.68,0.76,0
North_Dakota,Fargo,a2,0,0.7,0.6,0
North_Dakota,Fargo,b2,0,0.4,1,0
North_Dakota,Fargo,b3,1,0.63,0.6,0
North_Dakota,Fargo,b4,1,0.8,0.5,0
North_Dakota,Fargo,b5,0,0.75,0.65,0
North_Dakota,Fargo,c1,0,0.8,1,0
North_Dakota,Fargo,c2,1,0.5,0.5,0
North_Dakota,Fargo,c3,1,0.8,0.8,0
North_Dakota,Fargo,c4,0,0.25,1,0
North_Dakota,Fargo,d10,1,0.7,0.5,0
North_Dakota,Fargo,d2,0,0.5,0.5,0
North_Dakota,Fargo,d3,0,0.2,0.8,0
North_Dakota,Fargo,d6,1,0.6,0.5,0
North_Dakota,Fargo,d6b,1,0.5,0.5,0
North_Dakota,Fargo,d7,0,0.5,1,0
North_Dakota,Fargo,d8,1,0.8,0.6,0
North_Dakota,Fargo,d9,1,0.5,0.5,0
Ohio,Columbus,52966,1,0.75,0.8,1
Ohio,Columbus,sub1,1,0.7,0.7,1
Ohio,Columbus,31720,1,0.6,0.55,1
Ohio,Columbus,31828,1,0.4,1,1
Ohio,Columbus,32008,1,0.6,0.6,1
Ohio,Columbus,33550,1,0.9,1,1
Ohio,Columbus,43924,1,0.5,0.6,1
Ohio,Columbus,44383,0,0.2,0.9,1
Ohio,Columbus,52807,1,0.55,0.77,1
Ohio,Columbus,57337,1,0.9,0.9,1
Ohio,Columbus,57346,1,0.9,1,1
Ohio,Columbus,57394,1,0.88,1,1
Ohio,Columbus,57427,0,0.8,0.8,1
Ohio,Columbus,57436,1,0.7,1,1
Ohio,Columbus,666,1,0.8,1,1
Ohio,Columbus,a,1,0.95,1,1
Ohio,Columbus,a2,1,0.85,0.75,1
Ohio,Columbus,b2,1,0.75,1,1
Ohio,Columbus,b3,1,0.7,0.8,1
Ohio,Columbus,b4,0,0.9,0.6,1
Ohio,Columbus,b5,1,0.8,0.75,1
Ohio,Columbus,c1,1,0.8,1,1
Ohio,Columbus,c2,1,0.8,0.7,1
Ohio,Columbus,c3,1,0.8,0.9,1
Ohio,Columbus,c4,1,0.6,0.7,1
Ohio,Columbus,d10,0,0.4,0.6,1
Ohio,Columbus,d2,0,0.7,0.5,1
Ohio,Columbus,d3,1,0.8,1,1
Ohio,Columbus,d6,0,0.7,0.5,1
Ohio,Columbus,d6b,1,0.75,1,1
Ohio,Columbus,d7,1,0.6,0.6,1
Ohio,Columbus,d8,0,0.7,0.55,1
Ohio,Columbus,d9,1,0.7,1,1
Oklahoma,Oklahoma_City,52966,1,0.75,0.8,1
Oklahoma,Oklahoma_City,sub1,0,0.4,0.6,1
Oklahoma,Oklahoma_City,31720,1,0.65,0.55,1
Oklahoma,Oklahoma_City,31828,0,0.5,1,1
Oklahoma,Oklahoma_City,32008,1,0.95,1,1
Oklahoma,Oklahoma_City,33550,1,1,1,1
Oklahoma,Oklahoma_City,43924,1,0.8,0.8,1
Oklahoma,Oklahoma_City,44383,1,0.7,0.6,1
Oklahoma,Oklahoma_City,52807,1,0.77,0.77,1
Oklahoma,Oklahoma_City,57337,0,0.7,0.5,1
Oklahoma,Oklahoma_City,57346,1,0.9,0.9,1
Oklahoma,Oklahoma_City,57394,1,0.9,1,1
Oklahoma,Oklahoma_City,57427,1,0.7,0.55,1
Oklahoma,Oklahoma_City,57436,1,0.85,1,1
Oklahoma,Oklahoma_City,666,1,0.8,1,1
Oklahoma,Oklahoma_City,a,1,0.99,1,1
Oklahoma,Oklahoma_City,a2,0,0.9,0.6,1
Oklahoma,Oklahoma_City,b2,1,0.8,1,1
Oklahoma,Oklahoma_City,b3,1,0.8,1,1
Oklahoma,Oklahoma_City,b4,1,0.8,0.7,1
Oklahoma,Oklahoma_City,b5,1,0.75,0.75,1
Oklahoma,Oklahoma_City,c1,1,0.9,1,1
Oklahoma,Oklahoma_City,c2,1,0.8,0.5,1
Oklahoma,Oklahoma_City,c3,1,0.7,0.8,1
Oklahoma,Oklahoma_City,c4,1,0.9,0.8,1
Oklahoma,Oklahoma_City,d10,1,0.8,0.5,1
Oklahoma,Oklahoma_City,d2,1,0.9,0.9,1
Oklahoma,Oklahoma_City,d3,1,0.9,1,1
Oklahoma,Oklahoma_City,d6,1,0.8,0.7,1
Oklahoma,Oklahoma_City,d6b,1,1,1,1
Oklahoma,Oklahoma_City,d7,1,0.9,1,1
Oklahoma,Oklahoma_City,d8,1,0.9,0.9,1
Oklahoma,Oklahoma_City,d9,1,0.7,0.5,1
Oregon,Portland,52966,1,0.7,0.65,0
Oregon,Portland,sub1,1,0.8,0.8,0
Oregon,Portland,31720,1,0.6,0.6,0
Oregon,Portland,31828,0,0.5,1,0
Oregon,Portland,32008,0,0.8,0.8,0
Oregon,Portland,33550,1,0.7,0.6,0
Oregon,Portland,43924,1,0.8,0.7,0
Oregon,Portland,44383,1,0.8,1,0
Oregon,Portland,52807,1,0.88,0.9,0
Oregon,Portland,57337,1,0.9,0.8,0
Oregon,Portland,57346,1,0.9,1,0
Oregon,Portland,57394,1,0.8,0.9,0
Oregon,Portland,57427,1,0.8,0.55,0
Oregon,Portland,57436,0,0.6,1,0
Oregon,Portland,666,0,0.6,1,0
Oregon,Portland,a,1,0.96,1,0
Oregon,Portland,a2,0,0.8,0.9,0
Oregon,Portland,b2,0,0.5,0.6,0
Oregon,Portland,b3,1,0.72,0.7,0
Oregon,Portland,b4,1,0.85,0.9,0
Oregon,Portland,b5,1,0.9,0.75,0
Oregon,Portland,c1,0,0.75,0.8,0
Oregon,Portland,c2,1,0.9,1,0
Oregon,Portland,c3,0,0.8,0.6,0
Oregon,Portland,c4,1,0.65,0.5,0
Oregon,Portland,d10,1,0.9,0.75,0
Oregon,Portland,d2,0,0.6,0.5,0
Oregon,Portland,d3,1,0.9,1,0
Oregon,Portland,d6,1,0.8,0.6,0
Oregon,Portland,d6b,1,0.75,0.5,0
Oregon,Portland,d7,0,0.6,0.9,0
Oregon,Portland,d8,1,0.85,0.85,0
Oregon,Portland,d9,1,0.6,0.5,0
Pennsylvania,Philadelphia,52966,1,0.86,1,0
Pennsylvania,Philadelphia,sub1,1,0.8,0.8,0
Pennsylvania,Philadelphia,31720,0,0.6,1,0
Pennsylvania,Philadelphia,31828,1,0.6,1,0
Pennsylvania,Philadelphia,32008,0,0.9,0.9,0
Pennsylvania,Philadelphia,33550,1,0.8,1,0
Pennsylvania,Philadelphia,43924,1,0.8,0.7,0
Pennsylvania,Philadelphia,44383,0,0.6,1,0
Pennsylvania,Philadelphia,52807,0,0.77,0.88,0
Pennsylvania,Philadelphia,57337,1,0.7,0.6,0
Pennsylvania,Philadelphia,57346,1,0.9,1,0
Pennsylvania,Philadelphia,57394,0,0.8,0.95,0
Pennsylvania,Philadelphia,57427,1,0.9,0.8,0
Pennsylvania,Philadelphia,57436,0,0.7,1,0
Pennsylvania,Philadelphia,666,0,0.6,1,0
Pennsylvania,Philadelphia,a,1,0.75,1,0
Pennsylvania,Philadelphia,a2,0,0.85,0.95,0
Pennsylvania,Philadelphia,b2,1,0.9,1,0
Pennsylvania,Philadelphia,b3,0,0.19,1,0
Pennsylvania,Philadelphia,b4,1,0.8,1,0
Pennsylvania,Philadelphia,b5,1,0.8,0.8,0
Pennsylvania,Philadelphia,c1,1,0.7,0.6,0
Pennsylvania,Philadelphia,c2,1,0.8,1,0
Pennsylvania,Philadelphia,c3,1,0.9,1,0
Pennsylvania,Philadelphia,c4,0,0.4,0.8,0
Pennsylvania,Philadelphia,d10,1,0.95,0.9,0
Pennsylvania,Philadelphia,d2,1,0.9,0.8,0
Pennsylvania,Philadelphia,d3,1,0.9,1,0
Pennsylvania,Philadelphia,d6,1,0.9,1,0
Pennsylvania,Philadelphia,d6b,1,0.75,1,0
Pennsylvania,Philadelphia,d7,0,0.9,1,0
Pennsylvania,Philadelphia,d8,1,0.9,1,0
Pennsylvania,Philadelphia,d9,1,0.85,0.7,0
Rhode_Island,Providence,52966,1,0.85,0.9,1
Rhode_Island,Providence,sub1,1,0.8,0.9,1
Rhode_Island,Providence,31720,1,0.8,0.8,1
Rhode_Island,Providence,31828,1,0.5,1,1
Rhode_Island,Providence,32008,1,0.9,1,1
Rhode_Island,Providence,33550,1,1,1,1
Rhode_Island,Providence,43924,1,0.6,0.6,1
Rhode_Island,Providence,44383,1,0.7,1,1
Rhode_Island,Providence,52807,1,0.88,1,1
Rhode_Island,Providence,57337,1,0.9,0.8,1
Rhode_Island,Providence,57346,0,1,1,1
Rhode_Island,Providence,57394,1,0.85,1,1
Rhode_Island,Providence,57427,1,0.7,0.55,1
Rhode_Island,Providence,57436,1,0.95,1,1
Rhode_Island,Providence,666,1,0.8,1,1
Rhode_Island,Providence,a,1,0.8,1,1
Rhode_Island,Providence,a2,1,0.95,1,1
Rhode_Island,Providence,b2,1,0.9,1,1
Rhode_Island,Providence,b3,1,0.74,0.8,1
Rhode_Island,Providence,b4,1,0.6,0.7,1
Rhode_Island,Providence,b5,1,0.8,0.8,1
Rhode_Island,Providence,c1,1,0.8,1,1
Rhode_Island,Providence,c2,1,0.9,1,1
Rhode_Island,Providence,c3,0,0.8,0.7,1
Rhode_Island,Providence,c4,1,0.85,0.7,1
Rhode_Island,Providence,d10,1,0.9,0.8,1
Rhode_Island,Providence,d2,1,0.8,0.9,1
Rhode_Island,Providence,d3,1,0.9,1,1
Rhode_Island,Providence,d6,1,0.7,0.9,1
Rhode_Island,Providence,d6b,1,0.75,1,1
Rhode_Island,Providence,d7,1,0.9,0.9,1
Rhode_Island,Providence,d8,1,0.95,1,1
Rhode_Island,Providence,d9,1,0.7,0.7,1
South_Carolina,Columbia,52966,1,0.8,0.9,1
South_Carolina,Columbia,sub1,0,0.5,0.5,1
South_Carolina,Columbia,31720,1,0.65,0.6,1
South_Carolina,Columbia,31828,0,0.5,1,1
South_Carolina,Columbia,32008,0,0.6,1,1
South_Carolina,Columbia,33550,0,0.4,1,1
South_Carolina,Columbia,43924,1,0.6,0.6,1
South_Carolina,Columbia,44383,0,0.3,0.6,1
South_Carolina,Columbia,52807,0,0.33,1,1
South_Carolina,Columbia,57337,1,0.7,0.6,1
South_Carolina,Columbia,57346,0,0.01,1,1
South_Carolina,Columbia,57394,1,0.8,0.9,1
South_Carolina,Columbia,57427,1,0.6,0.5,1
South_Carolina,Columbia,57436,0,0.5,1,1
South_Carolina,Columbia,666,1,0.7,1,1
South_Carolina,Columbia,a,1,0.6,0.86,1
South_Carolina,Columbia,a2,1,0.6,0.6,1
South_Carolina,Columbia,b2,1,0.8,1,1
South_Carolina,Columbia,b3,0,0.42,0.5,1
South_Carolina,Columbia,b4,0,0.7,0.8,1
South_Carolina,Columbia,b5,1,0.84,0.7,1
South_Carolina,Columbia,c1,1,0.7,1,1
South_Carolina,Columbia,c2,1,0.5,0.5,1
South_Carolina,Columbia,c3,1,0.7,0.6,1
South_Carolina,Columbia,c4,1,0.6,0.7,1
South_Carolina,Columbia,d10,1,0.7,0.5,1
South_Carolina,Columbia,d2,1,0.5,0.5,1
South_Carolina,Columbia,d3,1,0.5,0.7,1
South_Carolina,Columbia,d6,1,0.6,0.5,1
South_Carolina,Columbia,d6b,0,0.5,0.5,1
South_Carolina,Columbia,d7,1,0.8,0.9,1
South_Carolina,Columbia,d8,0,0.8,0.7,1
South_Carolina,Columbia,d9,1,0.5,0.5,1
South_Dakota,Sioux_Falls,52966,1,0.4,0.5,0
South_Dakota,Sioux_Falls,sub1,1,0.6,0.7,0
South_Dakota,Sioux_Falls,31720,0,0.5,0.52,0
South_Dakota,Sioux_Falls,31828,0,0.5,1,0
South_Dakota,Sioux_Falls,32008,0,0.5,0.8,0
South_Dakota,Sioux_Falls,33550,1,0.5,0.5,0
South_Dakota,Sioux_Falls,43924,1,0.8,0.9,0
South_Dakota,Sioux_Falls,44383,0,0.03,0.55,0
South_Dakota,Sioux_Falls,52807,1,0.66,0.77,0
South_Dakota,Sioux_Falls,57337,0,0.6,0.5,0
South_Dakota,Sioux_Falls,57346,0,0.01,1,0
South_Dakota,Sioux_Falls,57394,0,0.25,1,0
South_Dakota,Sioux_Falls,57427,1,0.7,0.6,0
South_Dakota,Sioux_Falls,57436,0,0.2,1,0
South_Dakota,Sioux_Falls,666,0,0.5,1,0
South_Dakota,Sioux_Falls,a,0,0.4,0.7,0
South_Dakota,Sioux_Falls,a2,1,0.85,0.95,0
South_Dakota,Sioux_Falls,b2,1,0.7,0.6,0
South_Dakota,Sioux_Falls,b3,1,0.52,0.5,0
South_Dakota,Sioux_Falls,b4,1,0.4,0.8,0
South_Dakota,Sioux_Falls,b5,1,0.8,0.8,0
South_Dakota,Sioux_Falls,c1,0,0.5,1,0
South_Dakota,Sioux_Falls,c2,1,0.6,1,0
South_Dakota,Sioux_Falls,c3,1,0.8,0.9,0
South_Dakota,Sioux_Falls,c4,0,0.35,1,0
South_Dakota,Sioux_Falls,d10,1,0.7,0.5,0
South_Dakota,Sioux_Falls,d2,0,0.6,0.5,0
South_Dakota,Sioux_Falls,d3,0,0.5,0.6,0
South_Dakota,Sioux_Falls,d6,0,0.5,0.5,0
South_Dakota,Sioux_Falls,d6b,1,0.5,0.5,0
South_Dakota,Sioux_Falls,d7,0,0.7,1,0
South_Dakota,Sioux_Falls,d8,1,0.7,0.7,0
South_Dakota,Sioux_Falls,d9,1,0.5,0.5,0
Tennessee,Memphis,52966,0,0.6,0.6,0
Tennessee,Memphis,sub1,1,0.4,0.6,0
Tennessee,Memphis,31720,1,0.6,0.52,0
Tennessee,Memphis,31828,0,0.5,0.5,0
Tennessee,Memphis,32008,1,0.75,0.6,0
Tennessee,Memphis,33550,1,1,1,0
Tennessee,Memphis,43924,0,0.7,0.7,0
Tennessee,Memphis,44383,1,0.07,0.7,0
Tennessee,Memphis,52807,1,0.77,0.77,0
Tennessee,Memphis,57337,1,1,1,0
Tennessee,Memphis,57346,1,1,1,0
Tennessee,Memphis,57394,1,0.6,0.6,0
Tennessee,Memphis,57427,1,0.7,0.5,0
Tennessee,Memphis,57436,0,0.6,0.5,0
Tennessee,Memphis,666,0,0.5,1,0
Tennessee,Memphis,a,1,0.95,1,0
Tennessee,Memphis,a2,1,0.6,0.65,0
Tennessee,Memphis,b2,1,0.8,0.7,0
Tennessee,Memphis,b3,1,0.72,0.6,0
Tennessee,Memphis,b4,1,0.8,1,0
Tennessee,Memphis,b5,1,0.8,0.8,0
Tennessee,Memphis,c1,0,0.4,1,0
Tennessee,Memphis,c2,1,0.8,0.6,0
Tennessee,Memphis,c3,0,0.9,0.7,0
Tennessee,Memphis,c4,0,0.5,0.6,0
Tennessee,Memphis,d10,1,0.7,0.5,0
Tennessee,Memphis,d2,1,0.8,0.5,0
Tennessee,Memphis,d3,1,0.6,0.7,0
Tennessee,Memphis,d6,1,0.6,0.5,0
Tennessee,Memphis,d6b,1,0.75,0.8,0
Tennessee,Memphis,d7,0,0.7,0.7,0
Tennessee,Memphis,d8,0,0.7,0.65,0
Tennessee,Memphis,d9,1,0.5,0.5,0
Texas,Houston,52966,0,0.45,0.75,0
Texas,Houston,sub1,0,0.3,0.6,0
Texas,Houston,31720,0,0.3,1,0
Texas,Houston,31828,0,0.5,1,0
Texas,Houston,32008,0,0.45,0.75,0
Texas,Houston,33550,1,1,1,0
Texas,Houston,43924,1,0.8,0.8,0
Texas,Houston,44383,0,0.7,0.65,0
Texas,Houston,52807,0,0.55,0.77,0
Texas,Houston,57337,1,0.8,0.8,0
Texas,Houston,57346,1,1,1,0
Texas,Houston,57394,0,0.66,1,0
Texas,Houston,57427,0,0.8,1,0
Texas,Houston,57436,0,0.1,1,0
Texas,Houston,666,0,0.6,1,0
Texas,Houston,a,1,0.89,1,0
Texas,Houston,a2,0,0.85,1,0
Texas,Houston,b2,0,0.4,1,0
Texas,Houston,b3,0,0.14,1,0
Texas,Houston,b4,1,0.6,0.8,0
Texas,Houston,b5,1,0.96,0.99,0
Texas,Houston,c1,0,0.7,0.6,0
Texas,Houston,c2,0,0.8,0.8,0
Texas,Houston,c3,0,0.1,1,0
Texas,Houston,c4,0,0.3,1,0
Texas,Houston,d10,1,0.7,0.5,0
Texas,Houston,d2,1,0.7,0.6,0
Texas,Houston,d3,1,0.9,1,0
Texas,Houston,d6,1,0.9,1,0
Texas,Houston,d6b,0,0.5,1,0
Texas,Houston,d7,0,0.7,0.7,0
Texas,Houston,d8,0,0.7,0.7,0
Texas,Houston,d9,1,0.7,0.6,0
Utah,Salt_Lake_City,52966,1,0.6,0.7,1
Utah,Salt_Lake_City,sub1,1,0.7,0.7,1
Utah,Salt_Lake_City,31720,1,0.9,0.85,1
Utah,Salt_Lake_City,31828,0,0.5,1,1
Utah,Salt_Lake_City,32008,1,0.8,1,1
Utah,Salt_Lake_City,33550,1,0.8,1,1
Utah,Salt_Lake_City,43924,1,0.8,0.8,1
Utah,Salt_Lake_City,44383,1,0.8,0.7,1
Utah,Salt_Lake_City,52807,1,0.88,0.99,1
Utah,Salt_Lake_City,57337,1,0.7,0.6,1
Utah,Salt_Lake_City,57346,1,1,1,1
Utah,Salt_Lake_City,57394,1,0.95,1,1
Utah,Salt_Lake_City,57427,1,0.6,0.7,1
Utah,Salt_Lake_City,57436,1,0.9,1,1
Utah,Salt_Lake_City,666,1,0.8,1,1
Utah,Salt_Lake_City,a,1,0.78,1,1
Utah,Salt_Lake_City,a2,0,0.9,0.8,1
Utah,Salt_Lake_City,b2,1,0.85,1,1
Utah,Salt_Lake_City,b3,1,0.85,1,1
Utah,Salt_Lake_City,b4,1,0.6,0.7,1
Utah,Salt_Lake_City,b5,1,0.85,0.85,1
Utah,Salt_Lake_City,c1,1,0.85,1,1
Utah,Salt_Lake_City,c2,1,0.8,1,1
Utah,Salt_Lake_City,c3,1,0.8,0.8,1
Utah,Salt_Lake_City,c4,1,0.85,0.8,1
Utah,Salt_Lake_City,d10,1,0.8,0.5,1
Utah,Salt_Lake_City,d2,1,0.5,0.5,1
Utah,Salt_Lake_City,d3,1,0.9,1,1
Utah,Salt_Lake_City,d6,1,0.7,0.6,1
Utah,Salt_Lake_City,d6b,1,0.75,1,1
Utah,Salt_Lake_City,d7,1,0.8,0.8,1
Utah,Salt_Lake_City,d8,1,0.9,1,1
Utah,Salt_Lake_City,d9,1,0.6,0.5,1
Vermont,Burlington,52966,1,0.85,0.9,0
Vermont,Burlington,sub1,0,0.5,0.5,0
Vermont,Burlington,31720,0,0.5,1,0
Vermont,Burlington,31828,1,0.5,1,0
Vermont,Burlington,32008,0,0.5,0.5,0
Vermont,Burlington,33550,0,0.3,1,0
Vermont,Burlington,43924,1,0.6,0.6,0
Vermont,Burlington,44383,0,0.4,0.6,0
Vermont,Burlington,52807,1,0.66,0.66,0
Vermont,Burlington,57337,1,0.6,0.5,0
Vermont,Burlington,57346,0,0.01,1,0
Vermont,Burlington,57394,0,0.45,0.8,0
Vermont,Burlington,57427,1,0.6,0.5,0
Vermont,Burlington,57436,0,0.4,0.9,0
Vermont,Burlington,666,0,0.5,1,0
Vermont,Burlington,a,1,0.85,0.9,0
Vermont,Burlington,a2,0,0.8,1,0
Vermont,Burlington,b2,1,0.8,1,0
Vermont,Burlington,b3,0,0.38,0.6,0
Vermont,Burlington,b4,0,0.7,0.5,0
Vermont,Burlington,b5,1,0.8,0.8,0
Vermont,Burlington,c1,1,0.5,0.6,0
Vermont,Burlington,c2,1,0.6,0.7,0
Vermont,Burlington,c3,1,0.9,1,0
Vermont,Burlington,c4,0,0.25,1,0
Vermont,Burlington,d10,1,0.7,0.5,0
Vermont,Burlington,d2,1,0.8,0.5,0
Vermont,Burlington,d3,1,0.6,0.7,0
Vermont,Burlington,d6,0,0.6,0.6,0
Vermont,Burlington,d6b,1,0.5,0.5,0
Vermont,Burlington,d7,0,0.7,1,0
Vermont,Burlington,d8,1,0.85,1,0
Vermont,Burlington,d9,1,0.5,0.5,0
Virginia,Virginia_Beach,52966,0,0.05,1,0
Virginia,Virginia_Beach,sub1,0,0.2,0.9,0
Virginia,Virginia_Beach,31720,0,0.4,1,0
Virginia,Virginia_Beach,31828,0,0.5,1,0
Virginia,Virginia_Beach,32008,0,0.5,0.95,0
Virginia,Virginia_Beach,33550,0,0.6,0.8,0
Virginia,Virginia_Beach,43924,0,0.7,0.7,0
Virginia,Virginia_Beach,44383,0,0.4,0.6,0
Virginia,Virginia_Beach,52807,0,0.44,1,0
Virginia,Virginia_Beach,57337,0,0.7,0.7,0
Virginia,Virginia_Beach,57346,0,1,1,0
Virginia,Virginia_Beach,57394,0,0.18,1,0
Virginia,Virginia_Beach,57427,0,0.6,0.55,0
Virginia,Virginia_Beach,57436,0,0.1,1,0
Virginia,Virginia_Beach,666,0,0.4,1,0
Virginia,Virginia_Beach,a,0,0.85,0.9,0
Virginia,Virginia_Beach,a2,0,0.6,1,0
Virginia,Virginia_Beach,b2,0,0.1,1,0
Virginia,Virginia_Beach,b3,0,0.37,0.7,0
Virginia,Virginia_Beach,b4,0,0.8,0.5,0
Virginia,Virginia_Beach,b5,0,0.4,1,0
Virginia,Virginia_Beach,c1,0,0.25,1,0
Virginia,Virginia_Beach,c2,0,0.3,0.7,0
Virginia,Virginia_Beach,c3,0,1,1,0
Virginia,Virginia_Beach,c4,0,0.15,1,0
Virginia,Virginia_Beach,d10,1,0.3,0.5,0
Virginia,Virginia_Beach,d2,0,0.5,0.5,0
Virginia,Virginia_Beach,d3,0,0.4,0.7,0
Virginia,Virginia_Beach,d6,0,0.7,0.7,0
Virginia,Virginia_Beach,d6b,0,0.75,1,0
Virginia,Virginia_Beach,d7,0,0.4,1,0
Virginia,Virginia_Beach,d8,0,0.6,0.85,0
Virginia,Virginia_Beach,d9,0,0.4,0.5,0
Washington,Seattle,52966,1,0.87,0.9,0
Washington,Seattle,sub1,0,0.7,0.6,0
Washington,Seattle,31720,0,0.6,1,0
Washington,Seattle,31828,1,0.5,1,0
Washington,Seattle,32008,1,0.7,0.8,0
Washington,Seattle,33550,1,0.8,1,0
Washington,Seattle,43924,1,0.7,0.7,0
Washington,Seattle,44383,1,0.75,0.75,0
Washington,Seattle,52807,0,0.77,0.55,0
Washington,Seattle,57337,1,0.9,0.9,0
Washington,Seattle,57346,1,0.9,1,0
Washington,Seattle,57394,1,0.8,0.89,0
Washington,Seattle,57427,1,0.8,0.6,0
Washington,Seattle,57436,1,0.9,1,0
Washington,Seattle,666,0,0.6,1,0
Washington,Seattle,a,1,0.87,1,0
Washington,Seattle,a2,0,0.9,1,0
Washington,Seattle,b2,1,0.9,1,0
Washington,Seattle,b3,1,0.85,1,0
Washington,Seattle,b4,1,0.7,0.7,0
Washington,Seattle,b5,0,0.75,0.8,0
Washington,Seattle,c1,0,0.8,1,0
Washington,Seattle,c2,1,0.7,0.6,0
Washington,Seattle,c3,1,0.8,0.7,0
Washington,Seattle,c4,0,0.45,1,0
Washington,Seattle,d10,1,0.9,0.8,0
Washington,Seattle,d2,1,0.6,0.8,0
Washington,Seattle,d3,1,0.8,0.5,0
Washington,Seattle,d6,1,0.7,0.9,0
Washington,Seattle,d6b,1,0.75,0.5,0
Washington,Seattle,d7,0,0.7,1,0
Washington,Seattle,d8,1,0.9,0.95,0
Washington,Seattle,d9,0,0.2,0.6,0
West_Virginia,Charleston,52966,0,0.75,0.8,1
West_Virginia,Charleston,sub1,0,0.5,0.5,1
West_Virginia,Charleston,31720,1,0.7,0.6,1
West_Virginia,Charleston,31828,0,0.5,1,1
West_Virginia,Charleston,32008,1,0.7,1,1
West_Virginia,Charleston,33550,0,0.5,0.5,1
West_Virginia,Charleston,43924,1,0.8,0.8,1
West_Virginia,Charleston,44383,0,0.7,0.6,1
West_Virginia,Charleston,52807,0,0.55,0.99,1
West_Virginia,Charleston,57337,1,0.7,0.6,1
West_Virginia,Charleston,57346,0,0.1,0.8,1
West_Virginia,Charleston,57394,1,0.7,0.75,1
West_Virginia,Charleston,57427,1,0.7,0.53,1
West_Virginia,Charleston,57436,1,0.85,0.6,1
West_Virginia,Charleston,666,1,0.7,1,1
West_Virginia,Charleston,a,1,0.78,1,1
West_Virginia,Charleston,a2,0,0.65,0.55,1
West_Virginia,Charleston,b2,0,0.4,1,1
West_Virginia,Charleston,b3,0,0.46,0.5,1
West_Virginia,Charleston,b4,1,0.6,0.8,1
West_Virginia,Charleston,b5,1,0.9,0.9,1
West_Virginia,Charleston,c1,1,0.6,0.8,1
West_Virginia,Charleston,c2,1,0.4,0.6,1
West_Virginia,Charleston,c3,1,0.7,0.6,1
West_Virginia,Charleston,c4,1,0.8,0.7,1
West_Virginia,Charleston,d10,1,0.85,0.5,1
West_Virginia,Charleston,d2,0,0.5,0.5,1
West_Virginia,Charleston,d3,1,0.5,0.5,1
West_Virginia,Charleston,d6,1,0.6,0.5,1
West_Virginia,Charleston,d6b,1,0.75,0.6,1
West_Virginia,Charleston,d7,1,0.8,0.8,1
West_Virginia,Charleston,d8,0,0.8,0.65,1
West_Virginia,Charleston,d9,1,0.5,0.5,1
Wisconsin,Milwaukee,52966,1,0.7,0.6,0
Wisconsin,Milwaukee,sub1,0,0.3,0.6,0
Wisconsin,Milwaukee,31720,0,0.6,0.85,0
Wisconsin,Milwaukee,31828,0,0.6,1,0
Wisconsin,Milwaukee,32008,0,0.5,1,0
Wisconsin,Milwaukee,33550,1,0.8,0.8,0
Wisconsin,Milwaukee,43924,0,0.9,1,0
Wisconsin,Milwaukee,44383,1,0.65,0.65,0
Wisconsin,Milwaukee,52807,0,0.55,0.66,0
Wisconsin,Milwaukee,57337,1,0.8,1,0
Wisconsin,Milwaukee,57346,1,0.9,0.9,0
Wisconsin,Milwaukee,57394,1,0.6,0.6,0
Wisconsin,Milwaukee,57427,0,0.7,0.55,0
Wisconsin,Milwaukee,57436,0,0.2,1,0
Wisconsin,Milwaukee,666,0,0.5,1,0
Wisconsin,Milwaukee,a,1,0.76,0.96,0
Wisconsin,Milwaukee,a2,0,0.7,0.6,0
Wisconsin,Milwaukee,b2,1,0.85,1,0
Wisconsin,Milwaukee,b3,0,0.43,0.58,0
Wisconsin,Milwaukee,b4,1,1,0.6,0
Wisconsin,Milwaukee,b5,1,0.8,0.6,0
Wisconsin,Milwaukee,c1,0,0.7,1,0
Wisconsin,Milwaukee,c2,0,0.5,0.5,0
Wisconsin,Milwaukee,c3,1,0.7,0.6,0
Wisconsin,Milwaukee,c4,0,0.3,0.8,0
Wisconsin,Milwaukee,d10,1,0.85,0.5,0
Wisconsin,Milwaukee,d2,0,0.3,0.5,0
Wisconsin,Milwaukee,d3,0,0.5,0.5,0
Wisconsin,Milwaukee,d6,1,0.6,0.5,0
Wisconsin,Milwaukee,d6b,1,0.75,0.75,0
Wisconsin,Milwaukee,d7,0,0.6,0.6,0
Wisconsin,Milwaukee,d8,1,0.8,0.9,0
Wisconsin,Milwaukee,d9,1,0.5,0.5,0
Wyoming,Cheyenne,52966,1,0.7,0.65,1
Wyoming,Cheyenne,sub1,0,0.5,0.7,1
Wyoming,Cheyenne,31720,1,0.65,0.55,1
Wyoming,Cheyenne,31828,1,0.5,1,1
Wyoming,Cheyenne,32008,1,0.65,1,1
Wyoming,Cheyenne,33550,0,0.8,1,1
Wyoming,Cheyenne,43924,1,0.8,0.7,1
Wyoming,Cheyenne,44383,1,0.5,0.6,1
Wyoming,Cheyenne,52807,1,0.55,1,1
Wyoming,Cheyenne,57337,0,0.5,0.6,1
Wyoming,Cheyenne,57346,0,0.9,1,1
Wyoming,Cheyenne,57394,1,0.85,0.9,1
Wyoming,Cheyenne,57427,1,0.6,0.6,1
Wyoming,Cheyenne,57436,1,0.9,1,1
Wyoming,Cheyenne,666,1,0.7,1,1
