state,expt city,subject,meta,own,actual
Nebraska,Omaha,16,0.3,0,0
Nebraska,Omaha,17,0.3,0,0
Nebraska,Omaha,18,0.6,1,0
Nebraska,Omaha,19,0.75,0,0
Nebraska,Omaha,20,0.4,0,0
Nebraska,Omaha,21,0.6,1,0
Nebraska,Omaha,22,0.7,1,0
Nebraska,Omaha,23,0.5,0,0
Nebraska,Omaha,24,0.9,1,0
Nebraska,Omaha,25,0.4,1,0
Nebraska,Omaha,26,0.4,1,0
Nebraska,Omaha,27,0.8,1,0
Nebraska,Omaha,28,0.8,1,0
Nebraska,Omaha,29,0.5,1,0
Nebraska,Omaha,30,0.75,1,0
Nebraska,Omaha,31,0.7,1,0
Nebraska,Omaha,32,0.5,0,0
Nebraska,Omaha,33,0.8,1,0
Nebraska,Omaha,34,0.75,1,0
Nebraska,Omaha,35,0.5,1,0
Nebraska,Omaha,36,0.6,1,0
Nebraska,Omaha,37,0.9,1,0
Nebraska,Omaha,38,0.7,1,0
Nebraska,Omaha,39,0.6,1,0
Nebraska,Omaha,40,0.5,1,0
Nebraska,Omaha,41,0.7,1,0
Nebraska,Omaha,42,0.8,1,0
Nebraska,Omaha,43,0.1,0,0
Nebraska,Omaha,44,0.4,0,0
Nebraska,Omaha,45,0.8,1,0
Nebraska,Omaha,46,0.6,1,0
Nebraska,Omaha,47,0.98,1,0
Nebraska,Omaha,48,0.5,1,0
Nebraska,Omaha,49,0.5,1,0
Nebraska,Omaha,50,0.2,0,0
Nebraska,Omaha,51,0.9,1,0
Nevada,Las_Vegas,1,0.5,0,0
Nevada,Las_Vegas,2,0.7,1,0
Nevada,Las_Vegas,3,0.6,1,0
Nevada,Las_Vegas,4,0.7,0,0
Nevada,Las_Vegas,5,0.9,0,0
Nevada,Las_Vegas,6,0.5,1,0
Nevada,Las_Vegas,7,0.5,1,0
Nevada,Las_Vegas,8,0.9,1,0
Nevada,Las_Vegas,9,0.5,0,0
Nevada,Las_Vegas,10,0.4,0,0
Nevada,Las_Vegas,11,0.85,1,0
Nevada,Las_Vegas,12,0.95,0,0
Nevada,Las_Vegas,13,0.8,1,0
Nevada,Las_Vegas,14,0.6,0,0
Nevada,Las_Vegas,15,0.4,0,0
Nevada,Las_Vegas,16,0.9,1,0
Nevada,Las_Vegas,17,0.4,0,0
Nevada,Las_Vegas,18,0.9,1,0
Nevada,Las_Vegas,19,0.8,1,0
Nevada,Las_Vegas,20,0.2,0,0
Nevada,Las_Vegas,21,0.9,0,0
Nevada,Las_Vegas,22,0.8,0,0
Nevada,Las_Vegas,23,0.8,0,0
Nevada,Las_Vegas,24,0.85,1,0
Nevada,Las_Vegas,25,0.6,0,0
Nevada,Las_Vegas,26,0.4,0,0
Nevada,Las_Vegas,27,0.6,1,0
Nevada,Las_Vegas,28,0.6,0,0
Nevada,Las_Vegas,29,0.5,0,0
Nevada,Las_Vegas,30,0.4,0,0
Nevada,Las_Vegas,31,0.9,0,0
Nevada,Las_Vegas,32,0.5,0,0
Nevada,Las_Vegas,33,0.5,0,0
Nevada,Las_Vegas,34,0.75,0,0
Nevada,Las_Vegas,35,0.7,1,0
Nevada,Las_Vegas,36,0.3,0,0
Nevada,Las_Vegas,37,0.7,0,0
Nevada,Las_Vegas,38,0.6,0,0
Nevada,Las_Vegas,39,0.5,1,0
Nevada,Las_Vegas,40,0.8,1,0
Nevada,Las_Vegas,41,0.2,0,0
Nevada,Las_Vegas,42,0.4,0,0
Nevada,Las_Vegas,43,0.1,0,0
Nevada,Las_Vegas,44,0.8,1,0
Nevada,Las_Vegas,45,0.9,1,0
Nevada,Las_Vegas,46,0.25,0,0
Nevada,Las_Vegas,47,0.8,0,0
Nevada,Las_Vegas,48,0.6,0,0
Nevada,Las_Vegas,49,0.4,0,0
Nevada,Las_Vegas,50,0.6,1,0
Nevada,Las_Vegas,51,0.6,0,0
New_Hampshire,Manchester,1,0.6,0,0
New_Hampshire,Manchester,2,0.65,1,0
New_Hampshire,Manchester,3,0.6,1,0
New_Hampshire,Manchester,4,0.6,1,0
New_Hampshire,Manchester,5,0.6,0,0
New_Hampshire,Manchester,6,0.5,1,0
New_Hampshire,Manchester,7,0.8,1,0
New_Hampshire,Manchester,8,0.4,0,0
New_Hampshire,Manchester,9,0.8,1,0
New_Hampshire,Manchester,10,0.6,1,0
New_Hampshire,Manchester,11,0.8,1,0
New_Hampshire,Manchester,12,0.8,0,0
New_Hampshire,Manchester,13,0.65,0,0
New_Hampshire,Manchester,14,0.7,1,0
New_Hampshire,Manchester,15,0.3,0,0
New_Hampshire,Manchester,16,0.8,1,0
New_Hampshire,Manchester,17,0.2,0,0
New_Hampshire,Manchester,18,0.6,0,0
New_Hampshire,Manchester,19,0.8,1,0
New_Hampshire,Manchester,20,0.2,0,0
New_Hampshire,Manchester,21,0.6,0,0
New_Hampshire,Manchester,22,0.3,0,0
New_Hampshire,Manchester,23,0.35,0,0
New_Hampshire,Manchester,24,0.9,1,0
New_Hampshire,Manchester,25,0.8,1,0
New_Hampshire,Manchester,26,0.45,0,0
New_Hampshire,Manchester,27,0.5,0,0
New_Hampshire,Manchester,28,0.4,0,0
New_Hampshire,Manchester,29,0.5,1,0
New_Hampshire,Manchester,30,0.2,0,0
New_Hampshire,Manchester,31,0.6,0,0
New_Hampshire,Manchester,32,0.5,0,0
New_Hampshire,Manchester,33,0.5,0,0
New_Hampshire,Manchester,34,0.75,1,0
New_Hampshire,Manchester,35,0.7,1,0
New_Hampshire,Manchester,36,0.8,1,0
New_Hampshire,Manchester,37,0.4,0,0
New_Hampshire,Manchester,38,0.5,0,0
New_Hampshire,Manchester,39,0.5,0,0
New_Hampshire,Manchester,40,0.7,0,0
New_Hampshire,Manchester,41,0.5,0,0
New_Hampshire,Manchester,42,0.5,1,0
New_Hampshire,Manchester,43,0.1,0,0
New_Hampshire,Manchester,44,0.6,1,0
New_Hampshire,Manchester,45,0.9,1,0
New_Hampshire,Manchester,46,0.5,0,0
New_Hampshire,Manchester,47,0.9,1,0
New_Hampshire,Manchester,48,0.2,0,0
New_Hampshire,Manchester,49,0.65,0,0
New_Hampshire,Manchester,50,0.15,0,0
New_Hampshire,Manchester,51,0.05,0,0
New_Jersey,Newark,1,0.5,0,0
New_Jersey,Newark,2,0.85,1,0
New_Jersey,Newark,3,0.6,1,0
New_Jersey,Newark,4,0.4,0,0
New_Jersey,Newark,5,0.8,0,0
New_Jersey,Newark,6,0.5,0,0
New_Jersey,Newark,7,0.8,1,0
New_Jersey,Newark,8,0.7,1,0
New_Jersey,Newark,9,0.7,0,0
New_Jersey,Newark,10,0.4,0,0
New_Jersey,Newark,11,0.75,1,0
New_Jersey,Newark,12,0.9,1,0
New_Jersey,Newark,13,0.8,1,0
New_Jersey,Newark,14,0.5,0,0
New_Jersey,Newark,15,0.6,1,0
New_Jersey,Newark,16,0.8,1,0
New_Jersey,Newark,17,0.6,1,0
New_Jersey,Newark,18,0.8,1,0
New_Jersey,Newark,19,0.8,1,0
New_Jersey,Newark,20,0.1,0,0
New_Jersey,Newark,21,0.9,0,0
New_Jersey,Newark,22,0.65,0,0
New_Jersey,Newark,23,0.5,0,0
New_Jersey,Newark,24,0.85,1,0
New_Jersey,Newark,25,0.5,0,0
New_Jersey,Newark,26,0.3,0,0
New_Jersey,Newark,27,0.6,1,0
New_Jersey,Newark,28,0.5,0,0
New_Jersey,Newark,29,0.5,0,0
New_Jersey,Newark,30,0.2,0,0
New_Jersey,Newark,31,0.8,0,0
New_Jersey,Newark,32,0.5,0,0
New_Jersey,Newark,33,0.3,0,0
New_Jersey,Newark,34,0.75,0,0
New_Jersey,Newark,35,0.7,0,0
New_Jersey,Newark,36,0.3,0,0
New_Jersey,Newark,37,0.75,0,0
New_Jersey,Newark,38,0.7,1,0
New_Jersey,Newark,39,0.4,0,0
New_Jersey,Newark,40,0.5,0,0
New_Jersey,Newark,41,0.6,1,0
New_Jersey,Newark,42,0.5,0,0
New_Jersey,Newark,43,0.1,1,0
New_Jersey,Newark,44,0.6,1,0
New_Jersey,Newark,45,0.9,1,0
New_Jersey,Newark,46,0.6,1,0
New_Jersey,Newark,47,0.85,1,0
New_Jersey,Newark,48,0.8,1,0
New_Jersey,Newark,49,0.5,0,0
New_Jersey,Newark,50,0,0,0
New_Jersey,Newark,51,0.8,1,0
New_Mexico,Albuquerque,1,0.7,1,0
New_Mexico,Albuquerque,2,0.2,0,0
New_Mexico,Albuquerque,3,0.6,1,0
New_Mexico,Albuquerque,4,0.8,1,0
New_Mexico,Albuquerque,5,0.7,0,0
New_Mexico,Albuquerque,6,0.5,1,0
New_Mexico,Albuquerque,7,0.8,1,0
New_Mexico,Albuquerque,8,0.3,0,0
New_Mexico,Albuquerque,9,0.9,1,0
New_Mexico,Albuquerque,10,0.4,0,0
New_Mexico,Albuquerque,11,0.85,1,0
New_Mexico,Albuquerque,12,0.85,1,0
New_Mexico,Albuquerque,13,0.7,1,0
New_Mexico,Albuquerque,14,0.6,1,0
New_Mexico,Albuquerque,15,0.45,1,0
New_Mexico,Albuquerque,16,0.2,0,0
New_Mexico,Albuquerque,17,0.4,1,0
New_Mexico,Albuquerque,18,0.3,1,0
New_Mexico,Albuquerque,19,0.8,1,0
New_Mexico,Albuquerque,20,0.4,1,0
New_Mexico,Albuquerque,21,0.8,1,0
New_Mexico,Albuquerque,22,0.8,1,0
New_Mexico,Albuquerque,23,0.7,1,0
New_Mexico,Albuquerque,24,0.95,1,0
New_Mexico,Albuquerque,25,0.75,1,0
New_Mexico,Albuquerque,26,0.4,0,0
New_Mexico,Albuquerque,27,0.5,1,0
New_Mexico,Albuquerque,28,0.8,0,0
New_Mexico,Albuquerque,29,0.5,1,0
New_Mexico,Albuquerque,30,0.2,0,0
New_Mexico,Albuquerque,31,0.8,1,0
New_Mexico,Albuquerque,32,0.5,1,0
New_Mexico,Albuquerque,33,0.5,1,0
New_Mexico,Albuquerque,34,0.75,0,0
New_Mexico,Albuquerque,35,0.6,0,0
New_Mexico,Albuquerque,36,0.4,0,0
New_Mexico,Albuquerque,37,0.75,0,0
New_Mexico,Albuquerque,38,0.8,1,0
New_Mexico,Albuquerque,39,0.6,1,0
New_Mexico,Albuquerque,40,1,1,0
New_Mexico,Albuquerque,41,0.4,0,0
New_Mexico,Albuquerque,42,0.7,1,0
New_Mexico,Albuquerque,43,0.1,1,0
New_Mexico,Albuquerque,44,0.4,0,0
New_Mexico,Albuquerque,45,0.9,1,0
New_Mexico,Albuquerque,46,0.7,1,0
New_Mexico,Albuquerque,47,0.85,1,0
New_Mexico,Albuquerque,48,0.7,1,0
New_Mexico,Albuquerque,49,0.45,0,0
New_Mexico,Albuquerque,50,0.8,1,0
New_Mexico,Albuquerque,51,0.8,1,0
New_York,New_York,1,0.6,0,0
New_York,New_York,2,1,0,0
New_York,New_York,3,0.9,0,0
New_York,New_York,4,0.6,0,0
New_York,New_York,5,0.8,0,0
New_York,New_York,6,0.5,0,0
New_York,New_York,7,0.9,1,0
New_York,New_York,8,0,0,0
New_York,New_York,9,0.4,0,0
New_York,New_York,10,0.2,0,0
New_York,New_York,11,1,1,0
New_York,New_York,12,0.85,1,0
New_York,New_York,13,0.9,0,0
New_York,New_York,14,0.6,0,0
New_York,New_York,15,0.7,1,0
New_York,New_York,16,1,1,0
New_York,New_York,17,0.2,0,0
New_York,New_York,18,0.9,0,0
New_York,New_York,19,0.8,1,0
New_York,New_York,20,0.9,1,0
New_York,New_York,21,0.8,0,0
New_York,New_York,22,0.75,0,0
New_York,New_York,23,0.4,0,0
New_York,New_York,24,0.9,1,0
New_York,New_York,25,0.9,0,0
New_York,New_York,26,0.8,1,0
New_York,New_York,27,0.9,0,0
New_York,New_York,28,0.7,0,0
New_York,New_York,29,0.5,0,0
New_York,New_York,30,0.1,0,0
New_York,New_York,31,0.9,0,0
New_York,New_York,32,0.65,0,0
New_York,New_York,33,0.5,0,0
New_York,New_York,34,0.25,0,0
New_York,New_York,35,0.7,0,0
New_York,New_York,36,0.3,0,0
New_York,New_York,37,0.65,0,0
New_York,New_York,38,0.5,0,0
New_York,New_York,39,0.8,1,0
New_York,New_York,40,0.4,0,0
New_York,New_York,41,0.1,0,0
New_York,New_York,42,0.75,0,0
New_York,New_York,43,0.1,0,0
New_York,New_York,44,0.8,1,0
New_York,New_York,45,0.8,0,0
New_York,New_York,46,0.1,0,0
New_York,New_York,47,1,1,0
New_York,New_York,48,1,1,0
New_York,New_York,49,0.7,0,0
New_York,New_York,50,0,0,0
New_York,New_York,51,1,1,0
North_Carolina,Charlotte,1,0.7,1,0
North_Carolina,Charlotte,2,1,1,0
North_Carolina,Charlotte,3,0.6,1,0
North_Carolina,Charlotte,4,0.8,1,0
North_Carolina,Charlotte,5,0.8,0,0
North_Carolina,Charlotte,6,0.5,1,0
North_Carolina,Charlotte,7,0.8,1,0
North_Carolina,Charlotte,8,0.25,0,0
North_Carolina,Charlotte,9,0.6,0,0
North_Carolina,Charlotte,10,0.6,1,0
North_Carolina,Charlotte,11,0.3,0,0
North_Carolina,Charlotte,12,0.9,1,0
North_Carolina,Charlotte,13,0.5,1,0
North_Carolina,Charlotte,14,0.7,1,0
North_Carolina,Charlotte,15,0.6,0,0
North_Carolina,Charlotte,16,0.5,0,0
North_Carolina,Charlotte,17,0.35,0,0
North_Carolina,Charlotte,18,0.5,1,0
North_Carolina,Charlotte,19,0.8,1,0
North_Carolina,Charlotte,20,0.8,1,0
North_Carolina,Charlotte,21,0.7,0,0
North_Carolina,Charlotte,22,0.65,1,0
North_Carolina,Charlotte,23,0.6,0,0
North_Carolina,Charlotte,24,0.8,1,0
North_Carolina,Charlotte,25,0.7,1,0
North_Carolina,Charlotte,26,0.6,0,0
North_Carolina,Charlotte,27,0.7,1,0
North_Carolina,Charlotte,28,0.6,0,0
North_Carolina,Charlotte,29,0.5,1,0
North_Carolina,Charlotte,30,0.9,1,0
North_Carolina,Charlotte,31,0.9,1,0
North_Carolina,Charlotte,32,0.5,0,0
North_Carolina,Charlotte,33,0.8,0,0
North_Carolina,Charlotte,34,0.75,0,0
North_Carolina,Charlotte,35,0.7,0,0
North_Carolina,Charlotte,36,0.7,1,0
North_Carolina,Charlotte,37,0.9,1,0
North_Carolina,Charlotte,38,0.4,0,0
North_Carolina,Charlotte,39,0.7,1,0
North_Carolina,Charlotte,40,0.5,1,0
North_Carolina,Charlotte,41,0.6,1,0
North_Carolina,Charlotte,42,0.6,1,0
North_Carolina,Charlotte,43,0.1,1,0
North_Carolina,Charlotte,44,0.6,1,0
North_Carolina,Charlotte,45,0.9,1,0
North_Carolina,Charlotte,46,0.5,1,0
North_Carolina,Charlotte,47,0.9,1,0
North_Carolina,Charlotte,48,0.7,1,0
North_Carolina,Charlotte,49,0.5,0,0
North_Carolina,Charlotte,50,0.9,1,0
North_Carolina,Charlotte,51,0.9,1,0
North_Dakota,Fargo,1,0.5,0,0
North_Dakota,Fargo,2,0.5,0,0
North_Dakota,Fargo,3,0,1,0
North_Dakota,Fargo,4,0.8,1,0
North_Dakota,Fargo,5,0.7,0,0
North_Dakota,Fargo,6,0.5,1,0
North_Dakota,Fargo,7,0.7,1,0
North_Dakota,Fargo,8,0.4,1,0
North_Dakota,Fargo,9,0.8,1,0
North_Dakota,Fargo,10,0.6,1,0
North_Dakota,Fargo,11,0.7,1,0
North_Dakota,Fargo,12,0.9,1,0
North_Dakota,Fargo,13,0.7,1,0
North_Dakota,Fargo,14,0.7,0,0
North_Dakota,Fargo,15,0.5,1,0
North_Dakota,Fargo,16,0.2,0,0
North_Dakota,Fargo,17,0.6,1,0
North_Dakota,Fargo,18,0.6,1,0
North_Dakota,Fargo,19,0.8,1,0
North_Dakota,Fargo,20,0.8,1,0
North_Dakota,Fargo,21,0.7,1,0
North_Dakota,Fargo,22,0.75,0,0
North_Dakota,Fargo,23,0.6,0,0
North_Dakota,Fargo,24,0.95,1,0
North_Dakota,Fargo,25,0.6,1,0
North_Dakota,Fargo,26,0.35,0,0
North_Dakota,Fargo,27,0.5,0,0
North_Dakota,Fargo,28,0.55,0,0
North_Dakota,Fargo,29,0.5,1,0
North_Dakota,Fargo,30,0.2,0,0
North_Dakota,Fargo,31,0.5,0,0
North_Dakota,Fargo,32,0.5,0,0
North_Dakota,Fargo,33,0.9,1,0
North_Dakota,Fargo,34,0.75,1,0
North_Dakota,Fargo,35,0.7,0,0
North_Dakota,Fargo,36,0.6,0,0
North_Dakota,Fargo,37,0.9,1,0
North_Dakota,Fargo,38,0.4,0,0
North_Dakota,Fargo,39,0.5,0,0
North_Dakota,Fargo,40,0.5,0,0
North_Dakota,Fargo,41,0.5,0,0
North_Dakota,Fargo,42,0.4,0,0
North_Dakota,Fargo,43,0.1,0,0
North_Dakota,Fargo,44,0.4,0,0
North_Dakota,Fargo,45,0.5,0,0
North_Dakota,Fargo,46,0.5,0,0
North_Dakota,Fargo,47,0.9,1,0
North_Dakota,Fargo,48,0.7,1,0
North_Dakota,Fargo,49,0.35,0,0
North_Dakota,Fargo,50,0.05,0,0
North_Dakota,Fargo,51,0.05,0,0
Ohio,Columbus,1,0.6,1,1
Ohio,Columbus,2,0.5,0,1
Ohio,Columbus,3,0.6,1,1
Ohio,Columbus,4,0.8,1,1
Ohio,Columbus,5,0.8,1,1
Ohio,Columbus,6,0.5,1,1
Ohio,Columbus,7,0.8,1,1
Ohio,Columbus,8,0.35,0,1
Ohio,Columbus,9,0.8,1,1
Ohio,Columbus,10,0.6,1,1
Ohio,Columbus,11,0.7,1,1
Ohio,Columbus,12,0.9,1,1
Ohio,Columbus,13,0.7,0,1
Ohio,Columbus,14,0.6,0,1
Ohio,Columbus,15,0.6,1,1
Ohio,Columbus,16,0.5,0,1
Ohio,Columbus,17,0.6,1,1
Ohio,Columbus,18,0.3,1,1
Ohio,Columbus,19,0.8,0,1
Ohio,Columbus,20,0.2,0,1
Ohio,Columbus,21,0.7,0,1
Ohio,Columbus,22,0.8,1,1
Ohio,Columbus,23,0.6,1,1
Ohio,Columbus,24,0.8,0,1
Ohio,Columbus,25,0.6,0,1
Ohio,Columbus,26,0.4,1,1
Ohio,Columbus,27,0.8,1,1
Ohio,Columbus,28,0.7,1,1
Ohio,Columbus,29,0.5,0,1
Ohio,Columbus,30,0.9,1,1
Ohio,Columbus,31,0.7,0,1
Ohio,Columbus,32,0.55,1,1
Ohio,Columbus,33,0.9,1,1
Ohio,Columbus,34,0.75,1,1
Ohio,Columbus,35,0.8,1,1
Ohio,Columbus,36,0.3,0,1
Ohio,Columbus,37,0.9,1,1
Ohio,Columbus,38,0.7,1,1
Ohio,Columbus,39,0.6,1,1
Ohio,Columbus,40,0.4,1,1
Ohio,Columbus,41,0.7,1,1
Ohio,Columbus,42,0.7,1,1
Ohio,Columbus,43,0.1,1,1
Ohio,Columbus,44,0.6,1,1
Ohio,Columbus,45,0.5,1,1
Ohio,Columbus,46,0.5,1,1
Ohio,Columbus,47,0.9,1,1
Ohio,Columbus,48,0.7,1,1
Ohio,Columbus,49,0.4,1,1
Ohio,Columbus,50,0.65,0,1
Ohio,Columbus,51,0.9,1,1
Oklahoma,Oklahoma_City,1,0.8,1,1
Oklahoma,Oklahoma_City,2,0.9,1,1
Oklahoma,Oklahoma_City,3,0.6,1,1
Oklahoma,Oklahoma_City,4,0.8,1,1
Oklahoma,Oklahoma_City,5,0.6,0,1
Oklahoma,Oklahoma_City,6,0.5,1,1
Oklahoma,Oklahoma_City,7,0.8,1,1
Oklahoma,Oklahoma_City,8,0.65,1,1
Oklahoma,Oklahoma_City,9,0.9,1,1
Oklahoma,Oklahoma_City,10,0.6,1,1
Oklahoma,Oklahoma_City,11,0.8,1,1
Oklahoma,Oklahoma_City,12,0.9,1,1
Oklahoma,Oklahoma_City,13,0.85,1,1
Oklahoma,Oklahoma_City,14,1,1,1
Oklahoma,Oklahoma_City,15,0.7,1,1
Oklahoma,Oklahoma_City,16,0.8,1,1
Oklahoma,Oklahoma_City,17,0.6,1,1
Oklahoma,Oklahoma_City,18,0.75,1,1
Oklahoma,Oklahoma_City,19,0.8,1,1
Oklahoma,Oklahoma_City,20,0.9,1,1
Oklahoma,Oklahoma_City,21,0.7,0,1
Oklahoma,Oklahoma_City,22,0.75,1,1
Oklahoma,Oklahoma_City,23,0.7,0,1
Oklahoma,Oklahoma_City,24,0.9,1,1
Oklahoma,Oklahoma_City,25,0.8,1,1
Oklahoma,Oklahoma_City,26,0.25,0,1
Oklahoma,Oklahoma_City,27,0.8,1,1
Oklahoma,Oklahoma_City,28,0.25,1,1
Oklahoma,Oklahoma_City,29,0.5,1,1
Oklahoma,Oklahoma_City,30,0.95,1,1
Oklahoma,Oklahoma_City,31,0.8,0,1
Oklahoma,Oklahoma_City,32,0.5,1,1
Oklahoma,Oklahoma_City,33,0.9,1,1
Oklahoma,Oklahoma_City,34,0.75,1,1
Oklahoma,Oklahoma_City,35,0.7,0,1
Oklahoma,Oklahoma_City,36,0.7,1,1
Oklahoma,Oklahoma_City,37,0.95,1,1
Oklahoma,Oklahoma_City,38,0.7,1,1
Oklahoma,Oklahoma_City,39,0.5,0,1
Oklahoma,Oklahoma_City,40,0.7,1,1
Oklahoma,Oklahoma_City,41,0.6,1,1
Oklahoma,Oklahoma_City,42,0.75,1,1
Oklahoma,Oklahoma_City,43,0.1,1,1
Oklahoma,Oklahoma_City,44,0.75,1,1
Oklahoma,Oklahoma_City,45,0.7,1,1
Oklahoma,Oklahoma_City,46,0.5,1,1
Oklahoma,Oklahoma_City,47,0.95,1,1
Oklahoma,Oklahoma_City,48,0.8,1,1
Oklahoma,Oklahoma_City,49,0.5,1,1
Oklahoma,Oklahoma_City,50,0.89,1,1
Oklahoma,Oklahoma_City,51,1,1,1
Oregon,Portland,1,0.7,1,0
Oregon,Portland,2,0.5,0,0
Oregon,Portland,3,0.6,1,0
Oregon,Portland,4,0.8,1,0
Oregon,Portland,5,0.75,0,0
Oregon,Portland,6,0.5,1,0
Oregon,Portland,7,0.7,1,0
Oregon,Portland,8,0.65,1,0
Oregon,Portland,9,0.7,0,0
Oregon,Portland,10,0.4,0,0
Oregon,Portland,11,0.9,1,0
Oregon,Portland,12,0.9,1,0
Oregon,Portland,13,0.75,1,0
Oregon,Portland,14,0.7,1,0
Oregon,Portland,15,0.65,1,0
Oregon,Portland,16,0.9,1,0
Oregon,Portland,17,0.3,0,0
Oregon,Portland,18,0.8,1,0
Oregon,Portland,19,0.8,1,0
Oregon,Portland,20,0.8,1,0
Oregon,Portland,21,0.6,0,0
Oregon,Portland,22,0.4,1,0
Oregon,Portland,23,0.6,0,0
Oregon,Portland,24,0.95,1,0
Oregon,Portland,25,0.8,1,0
Oregon,Portland,26,0.35,1,0
Oregon,Portland,27,0.6,1,0
Oregon,Portland,28,0.6,0,0
Oregon,Portland,29,0.5,1,0
Oregon,Portland,30,0.75,1,0
Oregon,Portland,31,0.9,1,0
Oregon,Portland,32,0.5,0,0
Oregon,Portland,33,0.9,1,0
Oregon,Portland,34,0.75,1,0
Oregon,Portland,35,0.6,1,0
Oregon,Portland,36,0.4,0,0
Oregon,Portland,37,0.75,0,0
Oregon,Portland,38,0.8,1,0
Oregon,Portland,39,0.7,1,0
Oregon,Portland,40,0.8,1,0
Oregon,Portland,41,0.7,1,0
Oregon,Portland,42,0.9,1,0
Oregon,Portland,43,0.1,0,0
Oregon,Portland,44,0.7,1,0
Oregon,Portland,45,0.85,1,0
Oregon,Portland,46,0.6,0,0
Oregon,Portland,47,0.8,1,0
Oregon,Portland,48,0.7,1,0
Oregon,Portland,49,0.6,1,0
Oregon,Portland,50,0.95,1,0
Oregon,Portland,51,0.2,0,0
Pennsylvania,Philadelphia,1,0.75,1,0
Pennsylvania,Philadelphia,3,0.6,1,0
Pennsylvania,Philadelphia,4,0.9,1,0
Pennsylvania,Philadelphia,5,0.8,1,0
Pennsylvania,Philadelphia,6,0.5,1,0
Pennsylvania,Philadelphia,7,0.8,1,0
Pennsylvania,Philadelphia,8,0.85,1,0
Pennsylvania,Philadelphia,9,0.7,0,0
Pennsylvania,Philadelphia,10,0.8,0,0
Pennsylvania,Philadelphia,11,0.35,1,0
Pennsylvania,Philadelphia,12,0.9,1,0
Pennsylvania,Philadelphia,13,0.9,1,0
Pennsylvania,Philadelphia,14,0.7,1,0
Pennsylvania,Philadelphia,15,0.7,1,0
Pennsylvania,Philadelphia,16,0.95,1,0
Pennsylvania,Philadelphia,17,0.3,0,0
Pennsylvania,Philadelphia,18,0.95,1,0
Pennsylvania,Philadelphia,19,0.75,1,0
Pennsylvania,Philadelphia,20,0.7,1,0
Pennsylvania,Philadelphia,21,0.8,0,0
Pennsylvania,Philadelphia,22,0.85,1,0
Pennsylvania,Philadelphia,23,0.75,0,0
Pennsylvania,Philadelphia,24,0.9,1,0
Pennsylvania,Philadelphia,25,0.7,0,0
Pennsylvania,Philadelphia,26,0.45,1,0
Pennsylvania,Philadelphia,27,0.5,1,0
Pennsylvania,Philadelphia,28,0.5,0,0
Pennsylvania,Philadelphia,29,0.5,1,0
Pennsylvania,Philadelphia,30,0.9,1,0
Pennsylvania,Philadelphia,31,0.95,1,0
Pennsylvania,Philadelphia,32,0.6,1,0
Pennsylvania,Philadelphia,33,0.9,1,0
Pennsylvania,Philadelphia,34,0.75,1,0
Pennsylvania,Philadelphia,35,0.9,0,0
Pennsylvania,Philadelphia,36,0.8,1,0
Pennsylvania,Philadelphia,37,0.99,1,0
Pennsylvania,Philadelphia,38,0.6,0,0
Pennsylvania,Philadelphia,39,0.8,1,0
Pennsylvania,Philadelphia,40,0.9,1,0
Pennsylvania,Philadelphia,41,0.8,1,0
Pennsylvania,Philadelphia,42,0.7,1,0
Pennsylvania,Philadelphia,43,0.2,1,0
Pennsylvania,Philadelphia,44,0.75,1,0
Pennsylvania,Philadelphia,45,0.9,1,0
Pennsylvania,Philadelphia,46,0.7,1,0
Pennsylvania,Philadelphia,47,0.9,1,0
Pennsylvania,Philadelphia,48,0.9,1,0
Pennsylvania,Philadelphia,49,0.6,0,0
Pennsylvania,Philadelphia,50,0.25,0,0
Pennsylvania,Philadelphia,51,0.3,0,0
Rhode_Island,Providence,1,0.7,1,1
Rhode_Island,Providence,3,0.6,1,1
Rhode_Island,Providence,4,0.9,1,1
Rhode_Island,Providence,5,0.5,1,1
Rhode_Island,Providence,6,0.5,1,1
Rhode_Island,Providence,7,0.9,1,1
Rhode_Island,Providence,8,0.35,0,1
Rhode_Island,Providence,9,0.9,1,1
Rhode_Island,Providence,10,0.6,1,1
Rhode_Island,Providence,11,0.85,1,1
Rhode_Island,Providence,12,0.9,1,1
Rhode_Island,Providence,13,0.9,1,1
Rhode_Island,Providence,14,1,1,1
Rhode_Island,Providence,15,0.45,1,1
Rhode_Island,Providence,16,0.95,1,1
Rhode_Island,Providence,17,0.7,1,1
Rhode_Island,Providence,18,0.8,1,1
Rhode_Island,Providence,19,0.75,1,1
Rhode_Island,Providence,20,0.4,1,1
Rhode_Island,Providence,21,0.6,0,1
Rhode_Island,Providence,22,0.95,1,1
Rhode_Island,Providence,23,0.9,1,1
Rhode_Island,Providence,24,0.95,1,1
Rhode_Island,Providence,25,0.5,1,1
Rhode_Island,Providence,26,0.55,1,1
Rhode_Island,Providence,27,0.7,1,1
Rhode_Island,Providence,28,0.6,1,1
Rhode_Island,Providence,29,0.5,1,1
Rhode_Island,Providence,30,0.95,1,1
Rhode_Island,Providence,31,0.95,1,1
Rhode_Island,Providence,32,0.65,1,1
Rhode_Island,Providence,33,1,1,1
Rhode_Island,Providence,34,0.75,1,1
Rhode_Island,Providence,35,0.9,1,1
Rhode_Island,Providence,36,0.8,1,1
Rhode_Island,Providence,37,0.95,1,1
Rhode_Island,Providence,38,0.8,1,1
Rhode_Island,Providence,39,0.8,1,1
