state,expt city,subject,meta,own,actual
Ohio,Columbus,99tfix1,0.6,0,1
Ohio,Columbus,72g2b1,0.7,1,1
Ohio,Columbus,58xob1,0.75,1,1
Ohio,Columbus,55xwx1,0.8,1,1
Ohio,Columbus,123y2x1,0.7,1,1
Ohio,Columbus,109m181,0.8,1,1
Ohio,Columbus,122vzx1,0.7,1,1
Ohio,Columbus,95dvx1,0.6,1,1
Ohio,Columbus,71v2x1,0.5,1,1
Oklahoma,Oklahoma_City,82pk5x1,0.5,0,1
Oklahoma,Oklahoma_City,93gb021,0.95,1,1
Oklahoma,Oklahoma_City,80pf3x1,1,1,1
Oklahoma,Oklahoma_City,78mt2x1,0.5,0,1
Oklahoma,Oklahoma_City,772h2x1,1,1,1
Oklahoma,Oklahoma_City,100hx091,0.9,1,1
Oklahoma,Oklahoma_City,83er6x1,0.9,0,1
Oklahoma,Oklahoma_City,107fk0x1,0.75,1,1
Oklahoma,Oklahoma_City,65mlx1,0.9,1,1
Oklahoma,Oklahoma_City,85jr8x1,0.65,0,1
Oklahoma,Oklahoma_City,76m2x1,0.9,1,1
Oklahoma,Oklahoma_City,63dv1x1,0.65,1,1
Oklahoma,Oklahoma_City,103kd0x1,0.9,1,1
Oklahoma,Oklahoma_City,742x1f2,0.85,1,1
Oklahoma,Oklahoma_City,98pmr1,0.9,1,1
Oklahoma,Oklahoma_City,75ch2x1,0.5,1,1
Oklahoma,Oklahoma_City,64ps1x1,0.9,1,1
Oklahoma,Oklahoma_City,84nr7x1,0.5,1,1
Oklahoma,Oklahoma_City,86jr9x1,0.6,1,1
Oklahoma,Oklahoma_City,680k5x1,0.4,0,1
Oklahoma,Oklahoma_City,102ck1,0.5,0,1
Oklahoma,Oklahoma_City,106L151,0.85,1,1
Oklahoma,Oklahoma_City,60x03x1,0.5,1,1
Oklahoma,Oklahoma_City,99tfix1,0.7,1,1
Oklahoma,Oklahoma_City,72g2b1,1,1,1
Oklahoma,Oklahoma_City,58xob1,0.95,1,1
Oklahoma,Oklahoma_City,55xwx1,0.95,1,1
Oklahoma,Oklahoma_City,123y2x1,0.7,1,1
Oklahoma,Oklahoma_City,109m181,0.8,1,1
Oklahoma,Oklahoma_City,122vzx1,0.7,0,1
Oklahoma,Oklahoma_City,95dvx1,0.7,1,1
Oklahoma,Oklahoma_City,71v2x1,0.6,0,1
Oregon,Portland,82pk5x1,0.8,1,0
Oregon,Portland,93gb021,0.9,1,0
Oregon,Portland,80pf3x1,0.5,1,0
Oregon,Portland,78mt2x1,0.4,1,0
Oregon,Portland,772h2x1,0.5,1,0
Oregon,Portland,100hx091,0.45,1,0
Oregon,Portland,83er6x1,0.5,1,0
Oregon,Portland,107fk0x1,0.75,1,0
Oregon,Portland,65mlx1,0.95,1,0
Oregon,Portland,85jr8x1,0.5,0,0
Oregon,Portland,76m2x1,0.95,1,0
Oregon,Portland,63dv1x1,0.73,1,0
Oregon,Portland,103kd0x1,0.9,1,0
Oregon,Portland,742x1f2,0.53,0,0
Oregon,Portland,98pmr1,0.95,1,0
Oregon,Portland,75ch2x1,0.5,0,0
Oregon,Portland,64ps1x1,0.6,0,0
Oregon,Portland,84nr7x1,0.45,0,0
Oregon,Portland,86jr9x1,0.6,1,0
Oregon,Portland,680k5x1,0.3,0,0
Oregon,Portland,102ck1,0.5,0,0
Oregon,Portland,106L151,0.55,0,0
Oregon,Portland,60x03x1,0.5,0,0
Oregon,Portland,99tfix1,0.7,1,0
Oregon,Portland,72g2b1,0.6,1,0
Oregon,Portland,58xob1,0.75,1,0
Oregon,Portland,55xwx1,0.6,1,0
Oregon,Portland,123y2x1,0.3,0,0
Oregon,Portland,109m181,0.6,1,0
Oregon,Portland,122vzx1,0.7,1,0
Oregon,Portland,95dvx1,0.7,1,0
Oregon,Portland,71v2x1,0.5,1,0
Pennsylvania,Philadelphia,82pk5x1,0.7,0,0
Pennsylvania,Philadelphia,93gb021,0.95,1,0
Pennsylvania,Philadelphia,80pf3x1,0.6,1,0
Pennsylvania,Philadelphia,78mt2x1,0.5,1,0
Pennsylvania,Philadelphia,772h2x1,0.55,0,0
Pennsylvania,Philadelphia,100hx091,0.45,0,0
Pennsylvania,Philadelphia,83er6x1,0.88,0,0
Pennsylvania,Philadelphia,107fk0x1,0.15,0,0
Pennsylvania,Philadelphia,65mlx1,0.99,1,0
Pennsylvania,Philadelphia,85jr8x1,0,0,0
Pennsylvania,Philadelphia,76m2x1,0.95,0,0
Pennsylvania,Philadelphia,63dv1x1,0.3,0,0
Pennsylvania,Philadelphia,103kd0x1,0.9,1,0
Pennsylvania,Philadelphia,742x1f2,0.75,0,0
Pennsylvania,Philadelphia,98pmr1,0.92,0,0
Pennsylvania,Philadelphia,75ch2x1,0.7,0,0
Pennsylvania,Philadelphia,64ps1x1,0,0,0
Pennsylvania,Philadelphia,84nr7x1,0.55,1,0
Pennsylvania,Philadelphia,86jr9x1,0.7,1,0
Pennsylvania,Philadelphia,680k5x1,0.7,1,0
Pennsylvania,Philadelphia,102ck1,0.5,0,0
Pennsylvania,Philadelphia,106L151,0.45,0,0
Pennsylvania,Philadelphia,60x03x1,0.75,1,0
Pennsylvania,Philadelphia,99tfix1,0.95,1,0
Pennsylvania,Philadelphia,72g2b1,1,1,0
Pennsylvania,Philadelphia,58xob1,0.5,1,0
Pennsylvania,Philadelphia,55xwx1,0.99,1,0
Pennsylvania,Philadelphia,123y2x1,0.3,0,0
Pennsylvania,Philadelphia,109m181,0.9,1,0
Pennsylvania,Philadelphia,122vzx1,1,1,0
Pennsylvania,Philadelphia,95dvx1,0.95,1,0
Pennsylvania,Philadelphia,71v2x1,0.5,1,0
Rhode_Island,Providence,82pk5x1,0.6,1,1
Rhode_Island,Providence,93gb021,0.9,1,1
Rhode_Island,Providence,80pf3x1,0.7,1,1
Rhode_Island,Providence,78mt2x1,0.4,1,1
Rhode_Island,Providence,772h2x1,0.9,1,1
Rhode_Island,Providence,100hx091,0.5,1,1
Rhode_Island,Providence,83er6x1,0.4,1,1
Rhode_Island,Providence,107fk0x1,0.5,0,1
Rhode_Island,Providence,65mlx1,0.9,1,1
Rhode_Island,Providence,85jr8x1,0.65,0,1
Rhode_Island,Providence,76m2x1,0.9,1,1
Rhode_Island,Providence,63dv1x1,0.63,1,1
Rhode_Island,Providence,103kd0x1,0.8,1,1
Rhode_Island,Providence,742x1f2,0.75,1,1
Rhode_Island,Providence,98pmr1,0.92,1,1
Rhode_Island,Providence,75ch2x1,0.5,1,1
Rhode_Island,Providence,64ps1x1,0.9,1,1
Rhode_Island,Providence,84nr7x1,0.27,1,1
Rhode_Island,Providence,86jr9x1,0.4,1,1
Rhode_Island,Providence,680k5x1,0.6,1,1
Rhode_Island,Providence,102ck1,0.5,0,1
Rhode_Island,Providence,106L151,0.85,1,1
Rhode_Island,Providence,60x03x1,0.5,1,1
Rhode_Island,Providence,99tfix1,0.7,1,1
Rhode_Island,Providence,72g2b1,0.6,1,1
Rhode_Island,Providence,58xob1,0.75,1,1
Rhode_Island,Providence,55xwx1,0.7,1,1
Rhode_Island,Providence,123y2x1,0.7,1,1
Rhode_Island,Providence,109m181,0.8,1,1
Rhode_Island,Providence,122vzx1,0.7,1,1
Rhode_Island,Providence,95dvx1,0.8,1,1
Rhode_Island,Providence,71v2x1,0.5,1,1
South_Carolina,Columbia,82pk5x1,0.6,1,1
South_Carolina,Columbia,93gb021,0.75,0,1
South_Carolina,Columbia,80pf3x1,0.6,0,1
South_Carolina,Columbia,78mt2x1,0.5,0,1
South_Carolina,Columbia,772h2x1,0.4,0,1
South_Carolina,Columbia,100hx091,0.5,1,1
South_Carolina,Columbia,83er6x1,0.3,0,1
South_Carolina,Columbia,107fk0x1,0.5,1,1
South_Carolina,Columbia,65mlx1,0.3,0,1
South_Carolina,Columbia,85jr8x1,0.45,0,1
South_Carolina,Columbia,76m2x1,0.9,0,1
South_Carolina,Columbia,63dv1x1,0.75,1,1
South_Carolina,Columbia,103kd0x1,0.8,1,1
South_Carolina,Columbia,742x1f2,0.5,0,1
South_Carolina,Columbia,98pmr1,0.5,1,1
South_Carolina,Columbia,75ch2x1,0.5,1,1
South_Carolina,Columbia,64ps1x1,0.7,1,1
South_Carolina,Columbia,84nr7x1,0,0,1
South_Carolina,Columbia,86jr9x1,0.4,1,1
South_Carolina,Columbia,680k5x1,0.4,0,1
South_Carolina,Columbia,102ck1,0.5,0,1
South_Carolina,Columbia,106L151,0.7,1,1
South_Carolina,Columbia,60x03x1,0.5,1,1
South_Carolina,Columbia,99tfix1,0.4,0,1
South_Carolina,Columbia,72g2b1,0.5,1,1
South_Carolina,Columbia,58xob1,0.25,0,1
South_Carolina,Columbia,55xwx1,0.6,0,1
South_Carolina,Columbia,123y2x1,0.7,1,1
South_Carolina,Columbia,109m181,0.8,1,1
South_Carolina,Columbia,122vzx1,0.7,0,1
South_Carolina,Columbia,95dvx1,0.5,0,1
South_Carolina,Columbia,71v2x1,0.5,1,1
South_Dakota,Sioux_Falls,82pk5x1,0.3,0,0
South_Dakota,Sioux_Falls,93gb021,0.5,0,0
South_Dakota,Sioux_Falls,80pf3x1,0.5,1,0
South_Dakota,Sioux_Falls,78mt2x1,0.4,0,0
South_Dakota,Sioux_Falls,772h2x1,0.4,0,0
South_Dakota,Sioux_Falls,100hx091,0.5,1,0
South_Dakota,Sioux_Falls,83er6x1,0.4,1,0
South_Dakota,Sioux_Falls,107fk0x1,0.4,0,0
South_Dakota,Sioux_Falls,65mlx1,0.7,1,0
South_Dakota,Sioux_Falls,85jr8x1,0.1,0,0
South_Dakota,Sioux_Falls,76m2x1,0.9,0,0
South_Dakota,Sioux_Falls,63dv1x1,0.7,0,0
South_Dakota,Sioux_Falls,103kd0x1,0.7,1,0
South_Dakota,Sioux_Falls,742x1f2,0.7,1,0
South_Dakota,Sioux_Falls,98pmr1,0,0,0
South_Dakota,Sioux_Falls,75ch2x1,0.5,1,0
South_Dakota,Sioux_Falls,64ps1x1,0.4,0,0
South_Dakota,Sioux_Falls,84nr7x1,0.6,0,0
South_Dakota,Sioux_Falls,86jr9x1,0.4,1,0
South_Dakota,Sioux_Falls,680k5x1,0.3,0,0
South_Dakota,Sioux_Falls,102ck1,0.5,0,0
South_Dakota,Sioux_Falls,106L151,0.6,0,0
South_Dakota,Sioux_Falls,60x03x1,0.5,1,0
South_Dakota,Sioux_Falls,99tfix1,0.5,0,0
South_Dakota,Sioux_Falls,72g2b1,0.5,1,0
South_Dakota,Sioux_Falls,58xob1,0.5,1,0
South_Dakota,Sioux_Falls,55xwx1,0.6,1,0
South_Dakota,Sioux_Falls,123y2x1,0.3,0,0
South_Dakota,Sioux_Falls,109m181,0.5,1,0
South_Dakota,Sioux_Falls,122vzx1,0.7,0,0
South_Dakota,Sioux_Falls,95dvx1,0.5,1,0
South_Dakota,Sioux_Falls,71v2x1,0.5,0,0
Tennessee,Memphis,82pk5x1,0.5,1,0
Tennessee,Memphis,93gb021,0.8,1,0
Tennessee,Memphis,80pf3x1,0.5,1,0
Tennessee,Memphis,78mt2x1,0.5,0,0
Tennessee,Memphis,772h2x1,0.8,1,0
Tennessee,Memphis,100hx091,0.5,1,0
Tennessee,Memphis,83er6x1,0.3,0,0
Tennessee,Memphis,107fk0x1,0.3,0,0
Tennessee,Memphis,65mlx1,0.9,1,0
Tennessee,Memphis,85jr8x1,0.75,0,0
Tennessee,Memphis,76m2x1,0.95,1,0
Tennessee,Memphis,63dv1x1,0.75,1,0
Tennessee,Memphis,103kd0x1,0.6,1,0
Tennessee,Memphis,742x1f2,0.78,1,0
Tennessee,Memphis,98pmr1,0.95,0,0
Tennessee,Memphis,75ch2x1,0.5,1,0
Tennessee,Memphis,64ps1x1,0.3,0,0
Tennessee,Memphis,84nr7x1,0.2,1,0
Tennessee,Memphis,86jr9x1,0.6,1,0
Tennessee,Memphis,680k5x1,0.6,1,0
Tennessee,Memphis,102ck1,0.5,0,0
Tennessee,Memphis,106L151,0.7,0,0
Tennessee,Memphis,60x03x1,0.5,1,0
Tennessee,Memphis,99tfix1,0.4,0,0
Tennessee,Memphis,72g2b1,0.6,1,0
Tennessee,Memphis,58xob1,0.75,1,0
Tennessee,Memphis,55xwx1,0.7,0,0
Tennessee,Memphis,123y2x1,0.3,0,0
Tennessee,Memphis,109m181,0.8,1,0
Tennessee,Memphis,122vzx1,0.7,1,0
Tennessee,Memphis,95dvx1,0.6,1,0
Tennessee,Memphis,71v2x1,0.5,1,0
Texas,Houston,82pk5x1,0.75,0,0
Texas,Houston,93gb021,0.5,0,0
Texas,Houston,80pf3x1,0.8,1,0
Texas,Houston,78mt2x1,0.4,0,0
Texas,Houston,772h2x1,0.6,0,0
Texas,Houston,100hx091,0.5,0,0
Texas,Houston,83er6x1,0.7,0,0
Texas,Houston,107fk0x1,0.2,0,0
Texas,Houston,65mlx1,0.8,1,0
Texas,Houston,85jr8x1,0.05,0,0
Texas,Houston,76m2x1,0.95,0,0
Texas,Houston,63dv1x1,0.85,1,0
Texas,Houston,103kd0x1,0.7,1,0
Texas,Houston,742x1f2,0.7,1,0
Texas,Houston,98pmr1,0.35,0,0
Texas,Houston,75ch2x1,0.6,0,0
Texas,Houston,64ps1x1,0.9,1,0
Texas,Houston,84nr7x1,0.7,0,0
Texas,Houston,86jr9x1,0.6,1,0
Texas,Houston,680k5x1,0.3,0,0
Texas,Houston,102ck1,0.5,0,0
Texas,Houston,106L151,0.6,0,0
Texas,Houston,60x03x1,0.5,0,0
Texas,Houston,99tfix1,0.6,1,0
Texas,Houston,72g2b1,0.8,1,0
Texas,Houston,58xob1,0.5,1,0
Texas,Houston,55xwx1,0.7,0,0
Texas,Houston,123y2x1,0.3,0,0
Texas,Houston,109m181,0.8,1,0
Texas,Houston,122vzx1,0.9,0,0
Texas,Houston,95dvx1,0.85,1,0
Texas,Houston,71v2x1,0.5,1,0
Utah,Salt_Lake_City,82pk5x1,0.8,1,1
Utah,Salt_Lake_City,93gb021,0.9,1,1
Utah,Salt_Lake_City,80pf3x1,0.9,1,1
Utah,Salt_Lake_City,78mt2x1,0.5,1,1
Utah,Salt_Lake_City,772h2x1,0.75,1,1
Utah,Salt_Lake_City,100hx091,0.98,1,1
Utah,Salt_Lake_City,83er6x1,0.9,1,1
Utah,Salt_Lake_City,107fk0x1,0.9,1,1
Utah,Salt_Lake_City,65mlx1,1,1,1
Utah,Salt_Lake_City,85jr8x1,0.7,0,1
Utah,Salt_Lake_City,76m2x1,0.95,1,1
Utah,Salt_Lake_City,63dv1x1,0.8,1,1
Utah,Salt_Lake_City,103kd0x1,0.8,1,1
Utah,Salt_Lake_City,742x1f2,0.8,1,1
Utah,Salt_Lake_City,98pmr1,1,1,1
Utah,Salt_Lake_City,75ch2x1,0.6,0,1
Utah,Salt_Lake_City,64ps1x1,0.95,1,1
Utah,Salt_Lake_City,84nr7x1,0.9,1,1
Utah,Salt_Lake_City,86jr9x1,0.6,1,1
Utah,Salt_Lake_City,680k5x1,0.2,1,1
Utah,Salt_Lake_City,102ck1,0.5,0,1
Utah,Salt_Lake_City,106L151,0.85,1,1
Utah,Salt_Lake_City,60x03x1,0.6,0,1
Utah,Salt_Lake_City,99tfix1,0.6,1,1
Utah,Salt_Lake_City,72g2b1,0.9,1,1
Utah,Salt_Lake_City,58xob1,0.75,1,1
Utah,Salt_Lake_City,55xwx1,0.7,1,1
Utah,Salt_Lake_City,123y2x1,0.7,1,1
Utah,Salt_Lake_City,109m181,0.9,1,1
Utah,Salt_Lake_City,122vzx1,0.7,1,1
Utah,Salt_Lake_City,95dvx1,0.8,1,1
Utah,Salt_Lake_City,71v2x1,0.5,1,1
Vermont,Burlington,82pk5x1,0.4,0,0
Vermont,Burlington,93gb021,0.8,0,0
Vermont,Burlington,80pf3x1,0.4,0,0
Vermont,Burlington,78mt2x1,0.4,0,0
Vermont,Burlington,772h2x1,0.65,1,0
Vermont,Burlington,100hx091,0.5,1,0
Vermont,Burlington,83er6x1,0.7,1,0
Vermont,Burlington,107fk0x1,0.4,0,0
Vermont,Burlington,65mlx1,0.9,1,0
Vermont,Burlington,85jr8x1,0.65,0,0
Vermont,Burlington,76m2x1,0.9,0,0
Vermont,Burlington,63dv1x1,0.65,0,0
Vermont,Burlington,103kd0x1,0.7,0,0
Vermont,Burlington,742x1f2,0.81,1,0
Vermont,Burlington,98pmr1,0.25,0,0
Vermont,Burlington,75ch2x1,0.6,0,0
Vermont,Burlington,64ps1x1,0.2,0,0
Vermont,Burlington,84nr7x1,1,1,0
Vermont,Burlington,86jr9x1,0.4,1,0
Vermont,Burlington,680k5x1,0.3,0,0
Vermont,Burlington,102ck1,0.5,0,0
Vermont,Burlington,106L151,0.7,0,0
Vermont,Burlington,60x03x1,0.5,1,0
Vermont,Burlington,99tfix1,0.5,1,0
Vermont,Burlington,72g2b1,0.5,1,0
Vermont,Burlington,58xob1,0.75,1,0
Vermont,Burlington,55xwx1,0.7,0,0
Vermont,Burlington,123y2x1,0.3,0,0
Vermont,Burlington,109m181,0.9,1,0
Vermont,Burlington,122vzx1,0.7,0,0
Vermont,Burlington,95dvx1,0.5,1,0
Vermont,Burlington,71v2x1,0.5,1,0
Virginia,Virginia_Beach,82pk5x1,0.3,0,0
Virginia,Virginia_Beach,93gb021,0.5,0,0
Virginia,Virginia_Beach,80pf3x1,0.6,0,0
Virginia,Virginia_Beach,78mt2x1,0.4,0,0
Virginia,Virginia_Beach,772h2x1,0,0,0
Virginia,Virginia_Beach,100hx091,0.5,0,0
Virginia,Virginia_Beach,83er6x1,0.3,0,0
Virginia,Virginia_Beach,107fk0x1,0.5,0,0
Virginia,Virginia_Beach,65mlx1,0.1,0,0
Virginia,Virginia_Beach,85jr8x1,0,0,0
Virginia,Virginia_Beach,76m2x1,0.8,0,0
Virginia,Virginia_Beach,63dv1x1,0.75,0,0
Virginia,Virginia_Beach,103kd0x1,0.3,0,0
Virginia,Virginia_Beach,742x1f2,0.1,0,0
Virginia,Virginia_Beach,98pmr1,0.05,0,0
Virginia,Virginia_Beach,75ch2x1,0.7,0,0
Virginia,Virginia_Beach,64ps1x1,0,0,0
Virginia,Virginia_Beach,84nr7x1,0.9,0,0
Virginia,Virginia_Beach,86jr9x1,0.4,0,0
Virginia,Virginia_Beach,680k5x1,0.1,0,0
Virginia,Virginia_Beach,102ck1,0.5,0,0
Virginia,Virginia_Beach,106L151,0.5,0,0
Virginia,Virginia_Beach,60x03x1,0.25,0,0
Virginia,Virginia_Beach,99tfix1,0.5,1,0
Virginia,Virginia_Beach,72g2b1,0.4,1,0
Virginia,Virginia_Beach,58xob1,0.25,0,0
Virginia,Virginia_Beach,55xwx1,0.5,0,0
Virginia,Virginia_Beach,123y2x1,0.3,0,0
Virginia,Virginia_Beach,109m181,0.9,1,0
Virginia,Virginia_Beach,122vzx1,0.7,0,0
Virginia,Virginia_Beach,95dvx1,0.4,0,0
Virginia,Virginia_Beach,71v2x1,0.5,1,0
Washington,Seattle,82pk5x1,0.6,0,0
Washington,Seattle,93gb021,0.9,1,0
Washington,Seattle,80pf3x1,0.7,1,0
Washington,Seattle,78mt2x1,0.5,0,0
Washington,Seattle,772h2x1,1,1,0
Washington,Seattle,100hx091,0.9,1,0
Washington,Seattle,83er6x1,0.5,1,0
Washington,Seattle,107fk0x1,0.4,0,0
Washington,Seattle,65mlx1,0.99,1,0
Washington,Seattle,85jr8x1,0.15,0,0
Washington,Seattle,76m2x1,0.95,0,0
Washington,Seattle,63dv1x1,0.7,1,0
Washington,Seattle,103kd0x1,0.9,1,0
Washington,Seattle,742x1f2,0.87,1,0
Washington,Seattle,98pmr1,0.98,0,0
Washington,Seattle,75ch2x1,0.7,0,0
Washington,Seattle,64ps1x1,0.6,0,0
Washington,Seattle,84nr7x1,0.3,1,0
Washington,Seattle,86jr9x1,0.6,1,0
Washington,Seattle,680k5x1,0.2,0,0
Washington,Seattle,102ck1,0.5,0,0
Washington,Seattle,106L151,0.7,0,0
Washington,Seattle,60x03x1,0.5,1,0
Washington,Seattle,99tfix1,0.7,1,0
Washington,Seattle,72g2b1,1,1,0
Washington,Seattle,58xob1,0.5,1,0
Washington,Seattle,55xwx1,0.8,1,0
Washington,Seattle,123y2x1,0.3,0,0
Washington,Seattle,109m181,0.9,1,0
Washington,Seattle,122vzx1,0.8,0,0
Washington,Seattle,95dvx1,0.78,1,0
Washington,Seattle,71v2x1,0.8,1,0
West_Virginia,Charleston,82pk5x1,0.5,0,1
West_Virginia,Charleston,93gb021,0.8,0,1
West_Virginia,Charleston,80pf3x1,0.5,1,1
West_Virginia,Charleston,78mt2x1,0.5,1,1
West_Virginia,Charleston,772h2x1,0.85,0,1
West_Virginia,Charleston,100hx091,0.5,1,1
West_Virginia,Charleston,83er6x1,0.6,1,1
West_Virginia,Charleston,107fk0x1,0.5,0,1
West_Virginia,Charleston,65mlx1,0.4,0,1
West_Virginia,Charleston,85jr8x1,0.2,0,1
West_Virginia,Charleston,76m2x1,0.8,1,1
West_Virginia,Charleston,63dv1x1,0.75,1,1
West_Virginia,Charleston,103kd0x1,0.8,1,1
West_Virginia,Charleston,742x1f2,0.7,1,1
West_Virginia,Charleston,98pmr1,0.19,1,1
West_Virginia,Charleston,75ch2x1,0.6,1,1
West_Virginia,Charleston,64ps1x1,0.9,1,1
West_Virginia,Charleston,84nr7x1,0.2,1,1
West_Virginia,Charleston,86jr9x1,0.4,1,1
West_Virginia,Charleston,680k5x1,0.6,1,1
West_Virginia,Charleston,102ck1,0.5,0,1
West_Virginia,Charleston,106L151,0.7,1,1
West_Virginia,Charleston,60x03x1,0.5,1,1
West_Virginia,Charleston,99tfix1,0.5,0,1
West_Virginia,Charleston,72g2b1,0.4,1,1
West_Virginia,Charleston,58xob1,0.25,0,1
West_Virginia,Charleston,55xwx1,0.6,0,1
West_Virginia,Charleston,123y2x1,0.7,1,1
West_Virginia,Charleston,109m181,0.9,1,1
West_Virginia,Charleston,122vzx1,0.7,1,1
West_Virginia,Charleston,95dvx1,0.5,1,1
West_Virginia,Charleston,71v2x1,0.5,1,1
Wisconsin,Milwaukee,82pk5x1,0.5,0,0
Wisconsin,Milwaukee,93gb021,0.9,1,0
Wisconsin,Milwaukee,80pf3x1,0.7,1,0
Wisconsin,Milwaukee,78mt2x1,0.5,0,0
Wisconsin,Milwaukee,772h2x1,0.89,1,0
Wisconsin,Milwaukee,100hx091,0.5,1,0
Wisconsin,Milwaukee,83er6x1,0.7,0,0
Wisconsin,Milwaukee,107fk0x1,0.2,0,0
Wisconsin,Milwaukee,65mlx1,0.85,1,0
Wisconsin,Milwaukee,85jr8x1,0.25,0,0
Wisconsin,Milwaukee,76m2x1,0.9,0,0
Wisconsin,Milwaukee,63dv1x1,0.75,1,0
Wisconsin,Milwaukee,103kd0x1,0.7,1,0
Wisconsin,Milwaukee,742x1f2,0.85,1,0
Wisconsin,Milwaukee,98pmr1,0.85,0,0
Wisconsin,Milwaukee,75ch2x1,0.6,1,0
Wisconsin,Milwaukee,64ps1x1,0.4,0,0
Wisconsin,Milwaukee,84nr7x1,0.5,0,0
Wisconsin,Milwaukee,86jr9x1,0.4,1,0
Wisconsin,Milwaukee,680k5x1,0.3,0,0
Wisconsin,Milwaukee,102ck1,0.5,0,0
Wisconsin,Milwaukee,106L151,0.75,0,0
Wisconsin,Milwaukee,60x03x1,0.5,0,0
Wisconsin,Milwaukee,99tfix1,0.5,0,0
Wisconsin,Milwaukee,72g2b1,0.9,1,0
Wisconsin,Milwaukee,58xob1,0.5,1,0
Wisconsin,Milwaukee,55xwx1,0.6,0,0
Wisconsin,Milwaukee,123y2x1,0.7,0,0
Wisconsin,Milwaukee,109m181,0.9,1,0
Wisconsin,Milwaukee,122vzx1,0.7,1,0
Wisconsin,Milwaukee,95dvx1,0.6,1,0
Wisconsin,Milwaukee,71v2x1,0.5,1,0
Wyoming,Cheyenne,82pk5x1,0.7,1,1
Wyoming,Cheyenne,93gb021,0.9,1,1
Wyoming,Cheyenne,80pf3x1,0.6,1,1
Wyoming,Cheyenne,78mt2x1,0.4,0,1
Wyoming,Cheyenne,772h2x1,0.7,1,1
Wyoming,Cheyenne,100hx091,0.5,1,1
Wyoming,Cheyenne,83er6x1,0.75,1,1
Wyoming,Cheyenne,107fk0x1,0.75,1,1
Wyoming,Cheyenne,65mlx1,0.85,1,1
Wyoming,Cheyenne,85jr8x1,0.45,0,1
Wyoming,Cheyenne,76m2x1,0.95,1,1
Wyoming,Cheyenne,63dv1x1,0.7,0,1
Wyoming,Cheyenne,103kd0x1,0.7,1,1
Wyoming,Cheyenne,742x1f2,0.8,1,1
Wyoming,Cheyenne,98pmr1,0.12,1,1
Wyoming,Cheyenne,75ch2x1,0.6,0,1
Wyoming,Cheyenne,64ps1x1,0.8,1,1
Wyoming,Cheyenne,84nr7x1,0.5,0,1
Wyoming,Cheyenne,86jr9x1,0.4,1,1
Wyoming,Cheyenne,680k5x1,0.6,1,1
Wyoming,Cheyenne,102ck1,0.5,0,1
Wyoming,Cheyenne,106L151,0.75,1,1
Wyoming,Cheyenne,60x03x1,0.5,1,1
Wyoming,Cheyenne,99tfix1,0.4,0,1
Wyoming,Cheyenne,72g2b1,0.7,1,1
Wyoming,Cheyenne,58xob1,0.5,1,1
Wyoming,Cheyenne,55xwx1,0.6,0,1
Wyoming,Cheyenne,123y2x1,0.7,1,1
Wyoming,Cheyenne,109m181,0.8,0,1
Wyoming,Cheyenne,122vzx1,0.7,1,1
Wyoming,Cheyenne,95dvx1,0.5,0,1
Wyoming,Cheyenne,71v2x1,0.5,1,1
